"","Parm","Average_Likelihood","ID"
"result.53",0.1610185475857,6.43369766818531e-106,127
"result.54",0.950834712069482,2.24657947854839e-109,127
"result.55",0.263505076065194,3.24436121198557e-105,127
"result.56",0.206996283843182,2.89857766033784e-107,127
"result.57",0.176973366835155,9.64871467475205e-105,127
"result.58",0.800664992381353,2.24676352292019e-109,127
"result.59",0.544293738417327,2.30285577396322e-109,127
"result.60",0.632500338940881,2.28630908995643e-109,127
"result.61",0.995016987046693,2.24657909433363e-109,127
"result.62",0.835298123431858,2.24676352292019e-109,127
"result.63",0.94101321154274,2.24658012066856e-109,127
"result.64",0.403671148004942,1.78984707393721e-105,127
"result.65",0.724199152307119,2.27701607859376e-109,127
"result.66",0.345147137064487,1.59365666519566e-107,127
"result.67",0.588778823616449,2.30285577404622e-109,127
"result.68",0.0795301753189415,3.17863413800669e-96,127
"result.69",0.184906738111749,4.51975162774971e-107,127
"result.70",0.296474082286004,1.59365668175662e-107,127
"result.71",0.908151823584922,2.24658521263397e-109,127
"result.72",0.362597415319178,8.60534851952342e-108,127
"result.73",0.774298624100629,2.24700472133656e-109,127
"result.74",0.237578301539179,7.17056853853101e-106,127
"result.75",0.718672979988623,2.2507351158979e-109,127
"result.76",0.841376248612069,2.24676352292019e-109,127
"result.77",0.602939475378953,2.27196993347784e-109,127
"result.78",0.674122717566788,4.29751339534666e-107,127
"result.79",0.691676738308743,3.47077921918156e-108,127
"result.80",0.96717080967268,2.24657920795395e-109,127
"result.81",0.496467082186136,7.63426533582521e-109,127
"result.82",0.762968589332886,2.2475557997699e-109,127
"result.83",0.21162392168073,2.89149264339025e-107,127
"result.84",0.112815090971999,3.77552559123853e-73,127
"result.85",0.338152897560503,1.5936566653079e-107,127
"result.86",0.795102556387428,2.24676352292019e-109,127
"result.87",0.01551425044192,7.33142734957751e-127,127
"result.88",0.142585806907155,6.79566343303135e-103,127
"result.89",0.378493624834809,8.60121001603787e-108,127
"result.90",0.443624674477614,4.57356780701135e-108,127
"result.91",0.813660665999632,2.24676352292019e-109,127
"result.92",0.878189614843577,2.24659359171863e-109,127
"result.93",0.326744668120518,1.59365666546512e-107,127
"result.94",0.310484397842083,1.59365667256086e-107,127
"result.95",0.352436097725295,1.59365666535079e-107,127
"result.96",0.0221918676095083,3.36842360757367e-190,127
"result.97",0.75405547517119,2.2475557787373e-109,127
"result.98",0.559987638832536,2.30285577396322e-109,127
"result.99",0.421568955699913,8.98387902716781e-107,127
"result.100",0.622415836430155,2.27197691503259e-109,127
"result.1",0.0948297634720802,3.62199309133094e-46,128
"result.2",0.0884105533408001,5.03280188214014e-51,128
"result.3",0.0545514586404897,1.61242648917875e-126,128
"result.4",0.478605173069518,1.32512956927156e-108,128
"result.5",0.866761023872532,2.24665856778704e-109,128
"result.6",0.00727583089610562,3.95832186692807e-109,128
"result.7",0.459783256675582,4.57357198502791e-108,128
"result.8",0.221952676849905,2.88563253620373e-107,128
"result.9",0.891466545392759,2.24659359171863e-109,128
"result.10",0.384981208599638,8.60507759865418e-108,128
"result.11",0.827687243046239,2.24676352292019e-109,128
"result.12",0.662900771219283,7.8966940117399e-109,128
"result.13",0.487051427331753,1.3251295692342e-108,128
"result.14",0.910833428469487,2.24658521263397e-109,128
"result.15",0.78094377207337,2.2467637356016e-109,128
"result.16",0.655861737306695,6.28193096632495e-109,128
"result.17",0.924012787016109,2.24658521263397e-109,128
"result.18",0.0465096989902668,1.83806919728399e-155,128
"result.19",0.0662331716739573,7.30135218964004e-101,128
"result.20",0.279248331862036,7.08277156403703e-107,128
"result.21",0.436578295216896,1.15836140046408e-106,128
"result.22",0.248840770982206,2.88516473960351e-107,128
"result.23",0.418399909259751,3.41415657493182e-105,128
"result.24",0.309421631898731,1.59365666657705e-107,128
"result.25",0.57803937057266,2.30285577396322e-109,128
"result.26",0.856582946556155,2.24676352292019e-109,128
"result.27",0.595781366685405,2.27196993347784e-109,128
"result.28",0.256551903830841,2.88524363262854e-107,128
"result.29",0.0379795107268728,1.26547458524785e-172,128
"result.30",0.645690330581274,2.26829051932183e-109,128
"result.31",0.988014439549297,2.24657909433363e-109,128
"result.32",0.702144856953528,1.11178707823784e-106,128
"result.33",0.749746556151658,2.36928074890088e-109,128
"result.34",0.531736853788607,2.37023255109993e-109,128
"result.35",0.560158068959136,2.30285577396322e-109,128
"result.36",0.688894984135404,5.39171193661151e-107,128
"result.37",0.518342558043078,2.51571715720631e-109,128
"result.38",0.936405850241426,2.24658012066856e-109,128
"result.39",0.978739081695676,2.24657920795395e-109,128
"result.40",0.125946785435081,2.54869224112518e-95,128
"result.41",0.882996523578186,2.24659359171863e-109,128
"result.42",0.138401162822265,8.20259898818899e-101,128
"result.43",0.465988300901372,2.43395714495703e-108,128
"result.44",0.737103120784741,2.89290380984895e-109,128
"result.45",0.193338136738166,2.92017284203667e-107,128
"result.46",0.395821514653508,1.10674553525019e-106,128
"result.47",0.104275874758605,2.46616986519076e-59,128
"result.48",0.508682942597661,2.51571715720631e-109,128
"result.49",0.524588582848664,2.51571715720631e-109,128
"result.50",0.614259764170274,2.27196993347784e-109,128
"result.51",0.152630932098255,5.12313549023814e-106,128
"result.52",0.287901896403637,1.60841298004839e-107,128
"result.53",0.1610185475857,7.73114143096318e-104,128
"result.54",0.950834712069482,2.24657947854839e-109,128
"result.55",0.263505076065194,1.00624587714485e-106,128
"result.56",0.206996283843182,2.88870143831497e-107,128
"result.57",0.176973366835155,1.51050254779075e-101,128
"result.58",0.800664992381353,2.24676352292025e-109,128
"result.59",0.544293738417327,2.30285577396322e-109,128
"result.60",0.632500338940881,2.2579450624856e-109,128
"result.61",0.995016987046693,2.24657909433363e-109,128
"result.62",0.835298123431858,2.24676352292019e-109,128
"result.63",0.94101321154274,2.24658012066856e-109,128
"result.64",0.403671148004942,1.59102566241303e-107,128
"result.65",0.724199152307119,6.82178277360475e-108,128
"result.66",0.345147137064487,1.59365666518715e-107,128
"result.67",0.588778823616449,2.30285577396322e-109,128
"result.68",0.0795301753189415,6.44216131318069e-82,128
"result.69",0.184906738111749,2.69551548521396e-106,128
"result.70",0.296474082286004,1.59365670558929e-107,128
"result.71",0.908151823584922,2.24658521263397e-109,128
"result.72",0.362597415319178,8.59721047872299e-108,128
"result.73",0.774298624100629,2.24700472133656e-109,128
"result.74",0.237578301539179,2.88563323715594e-107,128
"result.75",0.718672979988623,1.84784002635355e-108,128
"result.76",0.841376248612069,2.24676352292019e-109,128
"result.77",0.602939475378953,2.27196993347784e-109,128
"result.78",0.674122717566788,7.8966940117399e-109,128
"result.79",0.691676738308743,1.0401552961929e-106,128
"result.80",0.96717080967268,2.24657920795395e-109,128
"result.81",0.496467082186136,7.63426533582521e-109,128
"result.82",0.762968589332886,2.2652196456885e-109,128
"result.83",0.21162392168073,2.88662364201881e-107,128
"result.84",0.112815090971999,2.46073769528252e-79,128
"result.85",0.338152897560503,1.59365666520658e-107,128
"result.86",0.795102556387428,2.2467637356016e-109,128
"result.87",0.01551425044192,1.16928115989824e-128,128
"result.88",0.142585806907155,1.22704639444051e-104,128
"result.89",0.378493624834809,8.59721047481661e-108,128
"result.90",0.443624674477614,1.0123232629713e-107,128
"result.91",0.813660665999632,2.24676352292019e-109,128
"result.92",0.878189614843577,2.24659359171863e-109,128
"result.93",0.326744668120518,1.59365666523452e-107,128
"result.94",0.310484397842083,1.59365666657705e-107,128
"result.95",0.352436097725295,1.59365666518715e-107,128
"result.96",0.0221918676095083,2.33740255490394e-191,128
"result.97",0.75405547517119,2.24758941429181e-109,128
"result.98",0.559987638832536,2.30285577396322e-109,128
"result.99",0.421568955699913,3.56165924193582e-105,128
"result.100",0.622415836430155,2.271969933512e-109,128
"result.1",0.0948297634720802,8.95335142379719e-87,129
"result.2",0.0884105533408001,7.0988777709913e-78,129
"result.3",0.0545514586404897,1.8654330080173e-121,129
"result.4",0.478605173069518,1.98273936116821e-119,129
"result.5",0.866761023872532,2.24591760068918e-121,129
"result.6",0.00727583089610562,1.07318206610997e-121,129
"result.7",0.459783256675582,6.37945000936523e-118,129
"result.8",0.221952676849905,1.25262885017907e-119,129
"result.9",0.891466545392759,2.24590731726715e-121,129
"result.10",0.384981208599638,3.213890984544e-120,129
"result.11",0.827687243046239,2.25158119869756e-121,129
"result.12",0.662900771219283,2.24683990367457e-121,129
"result.13",0.487051427331753,7.04144709087062e-121,129
"result.14",0.910833428469487,2.24590605936984e-121,129
"result.15",0.78094377207337,5.54039473139832e-119,129
"result.16",0.655861737306695,2.24809000284819e-121,129
"result.17",0.924012787016109,2.24590605936984e-121,129
"result.18",0.0465096989902668,8.01233388236687e-151,129
"result.19",0.0662331716739573,3.85278070175376e-102,129
"result.20",0.279248331862036,4.11207982421858e-119,129
"result.21",0.436578295216896,4.26303355972236e-119,129
"result.22",0.248840770982206,1.21472174870139e-119,129
"result.23",0.418399909259751,3.22225306191771e-120,129
"result.24",0.309421631898731,6.31338298088157e-120,129
"result.25",0.57803937057266,2.25762598258725e-121,129
"result.26",0.856582946556155,2.24593492930761e-121,129
"result.27",0.595781366685405,2.25098183492487e-121,129
"result.28",0.256551903830841,1.21472174870139e-119,129
"result.29",0.0379795107268728,1.17849210477697e-168,129
"result.30",0.645690330581274,2.24809000086797e-121,129
"result.31",0.988014439549297,2.24590518413518e-121,129
"result.32",0.702144856953528,2.84695521060072e-121,129
"result.33",0.749746556151658,1.49371054828939e-118,129
"result.34",0.531736853788607,2.2727783151679e-121,129
"result.35",0.560158068959136,2.25762598258725e-121,129
"result.36",0.688894984135404,2.24728922314785e-121,129
"result.37",0.518342558043078,2.30705458737115e-121,129
"result.38",0.936405850241426,2.24590532361269e-121,129
"result.39",0.978739081695676,2.24590519895848e-121,129
"result.40",0.125946785435081,1.58592925513383e-112,129
"result.41",0.882996523578186,2.24590731726013e-121,129
"result.42",0.138401162822265,1.25975850657651e-114,129
"result.43",0.465988300901372,4.66312778296524e-118,129
"result.44",0.737103120784741,1.1453350691194e-118,129
"result.45",0.193338136738166,2.52860540357086e-117,129
"result.46",0.395821514653508,3.21389100189375e-120,129
"result.47",0.104275874758605,6.86242267573591e-86,129
"result.48",0.508682942597661,2.30705458739292e-121,129
"result.49",0.524588582848664,2.30705458737115e-121,129
"result.50",0.614259764170274,2.25098183492487e-121,129
"result.51",0.152630932098255,8.36103340601727e-119,129
"result.52",0.287901896403637,1.99897219414013e-117,129
"result.53",0.1610185475857,7.9573787416844e-119,129
"result.54",0.950834712069482,2.24590523521021e-121,129
"result.55",0.263505076065194,1.21472174872265e-119,129
"result.56",0.206996283843182,3.2395414710344e-117,129
"result.57",0.176973366835155,2.11109272658868e-119,129
"result.58",0.800664992381353,1.37931442049289e-120,129
"result.59",0.544293738417327,2.25762598258725e-121,129
"result.60",0.632500338940881,2.24809000086797e-121,129
"result.61",0.995016987046693,2.24590518413518e-121,129
"result.62",0.835298123431858,2.24593548386084e-121,129
"result.63",0.94101321154274,2.24590532361269e-121,129
"result.64",0.403671148004942,3.21389098459077e-120,129
"result.65",0.724199152307119,1.5223007652605e-119,129
"result.66",0.345147137064487,6.26581979451063e-120,129
"result.67",0.588778823616449,2.25762598258725e-121,129
"result.68",0.0795301753189415,5.15305840516181e-78,129
"result.69",0.184906738111749,1.22176386247756e-119,129
"result.70",0.296474082286004,9.79438221174956e-118,129
"result.71",0.908151823584922,2.24590605936984e-121,129
"result.72",0.362597415319178,3.21389098454473e-120,129
"result.73",0.774298624100629,6.16307664582184e-121,129
"result.74",0.237578301539179,1.21472384802869e-119,129
"result.75",0.718672979988623,3.78181474651372e-119,129
"result.76",0.841376248612069,2.24641164738841e-121,129
"result.77",0.602939475378953,2.25098183492487e-121,129
"result.78",0.674122717566788,2.24683990367457e-121,129
"result.79",0.691676738308743,3.2325724600204e-121,129
"result.80",0.96717080967268,2.24590519895848e-121,129
"result.81",0.496467082186136,6.08745682728823e-121,129
"result.82",0.762968589332886,1.72138826870873e-118,129
"result.83",0.21162392168073,8.40889506376752e-119,129
"result.84",0.112815090971999,1.34502202073256e-97,129
"result.85",0.338152897560503,6.26581979451063e-120,129
"result.86",0.795102556387428,5.54039473139832e-119,129
"result.87",0.01551425044192,7.70195685403643e-132,129
"result.88",0.142585806907155,6.23287903623261e-116,129
"result.89",0.378493624834809,3.213890984544e-120,129
"result.90",0.443624674477614,2.76381860258413e-118,129
"result.91",0.813660665999632,2.29034004491957e-121,129
"result.92",0.878189614843577,2.24590731726715e-121,129
"result.93",0.326744668120518,6.26581979454624e-120,129
"result.94",0.310484397842083,6.2660189187183e-120,129
"result.95",0.352436097725295,6.26581979451063e-120,129
"result.96",0.0221918676095083,2.13941109305814e-191,129
"result.97",0.75405547517119,1.24480227916862e-118,129
"result.98",0.559987638832536,2.25762598258725e-121,129
"result.99",0.421568955699913,3.26478881233463e-120,129
"result.100",0.622415836430155,2.25098183492487e-121,129
"result.1",0.0948297634720802,1.58334847049627e-74,130
"result.2",0.0884105533408001,4.53634842988579e-61,130
"result.3",0.0545514586404897,7.15502753520222e-121,130
"result.4",0.478605173069518,1.15705865641563e-100,130
"result.5",0.866761023872532,2.24704078409662e-101,130
"result.6",0.00727583089610562,4.05070322713434e-100,130
"result.7",0.459783256675582,1.21398557976161e-98,130
"result.8",0.221952676849905,1.21532823492858e-99,130
"result.9",0.891466545392759,2.24703049553192e-101,130
"result.10",0.384981208599638,3.21549825145792e-100,130
"result.11",0.827687243046239,2.24705824625756e-101,130
"result.12",0.662900771219283,2.24797567374815e-101,130
